Unnamed: 0,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error,word_key
0,Pluto,68,1,106,24,0,121.0,13.0,0.0166435506241331,0.0557894736842105,0,b73180a5-011d-42d5-8c12-2a4acb4344b4
1,(minor-planet,208,0,274,31,0,345.0,15.5,0.0214979195561719,0.1442105263157894,0,43e85048-6af0-4195-8627-796a1189f9e8
2,designation:,507,0,255,31,0,634.5,15.5,0.0214979195561719,0.1342105263157894,0,f5513591-945c-4090-85cc-13e439346527
3,134340,795,4,126,21,0,858.0,14.5,0.0145631067961165,0.0663157894736842,0,d3f7e9f7-0d0d-4e4e-8298-ee17bb5e29e2
4,Pluto),948,1,120,27,0,1008.0,14.5,0.0187239944521497,0.0631578947368421,0,c60b20f4-8d7a-4c39-bb63-7bc5394cd142
5,is,1104,0,38,25,0,1123.0,12.5,0.0173370319001386,0.02,0,ffd8baa3-5202-4f7c-be64-1b720e03b7d2
6,a,1168,8,19,17,0,1177.5,16.5,0.0117891816920943,0.01,0,3083717d-cfc9-4c5a-ab58-406ece04321e
7,dwarf,1211,1,106,24,0,1264.0,13.0,0.0166435506241331,0.0557894736842105,0,c7cd30e1-24df-43c8-ad39-9d9c08cb856d
8,planet,1342,1,130,30,0,1407.0,16.0,0.0208044382801664,0.0684210526315789,0,cbe7cad4-36ea-4dc5-8157-e71bbe2002fe
9,in,1500,0,40,25,0,1520.0,12.5,0.0173370319001386,0.0210526315789473,0,fe65efa4-b374-4e1a-ba06-08021a3880bb
10,the,1565,1,61,24,0,1595.5,13.0,0.0166435506241331,0.0321052631578947,0,ebcb6307-11bd-49e8-9078-1c6fcdb5fa6e
11,Kuiper,1651,0,128,31,0,1715.0,15.5,0.0214979195561719,0.0673684210526315,0,7fb77180-2c52-482b-a563-f940b8b0e43b
12,"belt,",0,91,102,28,0,51.0,105.0,0.0194174757281553,0.0536842105263157,0,588e85ba-de6b-4700-96a0-3c47b1b6c995
13,a,134,98,19,17,0,143.5,106.5,0.0117891816920943,0.01,0,0ba73dbe-363d-4daf-aa48-3c446589e2a7
14,ring,178,90,86,31,0,221.0,105.5,0.0214979195561719,0.0452631578947368,0,439a3e2b-e999-4bb1-91c5-578f41ef0ec5
15,of,288,92,39,23,0,307.5,103.5,0.0159500693481276,0.0205263157894736,0,34a8910f-58c6-4c74-a54e-8ed72ed9999d
16,bodies,352,90,130,25,0,417.0,102.5,0.0173370319001386,0.0684210526315789,0,fdd97410-2e1e-4b62-80e0-2ed6c383ba6c
17,beyond,506,91,132,29,0,572.0,105.5,0.0201109570041608,0.0694736842105263,0,6d8297b2-9e22-4c31-9d25-521966e635e9
18,Neptune.,660,94,168,27,0,744.0,107.5,0.0187239944521497,0.0884210526315789,0,a0c74dd6-def7-4182-842d-a36cb0c02086
19,It,861,94,39,21,0,880.5,104.5,0.0145631067961165,0.0205263157894736,0,a7d15e1e-4a6a-4f57-a7ba-d2b698a9915e
20,was,924,97,64,18,0,956.0,106.0,0.0124826629680998,0.0336842105263157,0,35334716-da86-442e-bbe8-1bc0fab9954f
21,the,1015,91,61,24,0,1045.5,103.0,0.0166435506241331,0.0321052631578947,0,278c23a5-b5f5-4a51-aacb-7bc2d91cfae8
22,first,1103,90,105,25,0,1155.5,102.5,0.0173370319001386,0.0552631578947368,0,1260f65e-23fc-448b-8b19-d2788912c8d2
23,Kuiper,1233,90,128,31,0,1297.0,105.5,0.0214979195561719,0.0673684210526315,0,3cb1233b-c5b1-4dad-8a24-80af1dcfdeee
24,belt,1386,91,86,24,0,1429.0,103.0,0.0166435506241331,0.0452631578947368,0,20924a00-9628-48e8-9964-4f30cbc28fa0
25,object,1498,90,128,31,0,1562.0,105.5,0.0214979195561719,0.0673684210526315,0,75edbb7e-1aef-456e-ad83-b81ebd14d5d0
26,to,1653,94,39,21,0,1672.5,104.5,0.0145631067961165,0.0205263157894736,0,76609b46-b1bf-4312-9728-e868d7a16a73
27,be,1716,91,42,24,0,1737.0,103.0,0.0166435506241331,0.0221052631578947,0,685d8f0c-96c5-474b-8fa9-b47b1c1bd3c4
28,discovered.,1,180,233,25,0,117.5,192.5,0.0173370319001386,0.1226315789473684,0,4dd06875-1b72-4845-a55e-831d2c74b332
29,It,267,184,39,21,0,286.5,194.5,0.0145631067961165,0.0205263157894736,0,bbc0c0e3-4707-4421-96ba-bb0a8323865b
30,is,334,180,38,25,0,353.0,192.5,0.0173370319001386,0.02,0,eeb80894-9af2-497f-acb7-3af0b21078ed
31,the,399,181,61,24,0,429.5,193.0,0.0166435506241331,0.0321052631578947,0,ab55f8fc-0f28-4bec-8cd0-e1df731c0f08
32,largest,487,181,149,30,0,561.5,196.0,0.0208044382801664,0.0784210526315789,0,80b697c7-57b8-4d18-8a90-33e7012b7acb
33,and,662,181,64,24,0,694.0,193.0,0.0166435506241331,0.0336842105263157,0,60333462-6140-4ad3-966d-040524824786
34,second-most,751,181,237,24,0,869.5,193.0,0.0166435506241331,0.1247368421052631,0,942ee6d7-b297-4b52-9a6a-844b65acd254
35,massive,1012,180,152,25,0,1088.0,192.5,0.0173370319001386,0.08,0,84f910ea-9c50-43bc-b229-9774a2bd5bd2
36,known,1189,181,109,24,0,1243.5,193.0,0.0166435506241331,0.0573684210526315,0,04890613-713d-4628-9748-974cdb9cb427
37,dwarf,1321,181,106,24,0,1374.0,193.0,0.0166435506241331,0.0557894736842105,0,16640b40-b4c1-4518-b263-9ecb88c0d353
38,planet,1452,181,130,30,0,1517.0,196.0,0.0208044382801664,0.0684210526315789,0,db5df705-17ad-4115-abf4-025d73ae2447
39,in,1610,180,40,25,0,1630.0,192.5,0.0173370319001386,0.0210526315789473,0,26108c9d-958e-40fc-9ed8-0498e8414e4d
40,the,1675,181,61,24,0,1705.5,193.0,0.0166435506241331,0.0321052631578947,0,3839e3d6-4f30-4242-bba1-b0e824e3e189
41,Solar,1762,181,105,24,0,1814.5,193.0,0.0166435506241331,0.0552631578947368,0,d0185011-b51a-4d25-bcd1-ef47f328075f
42,System,2,273,130,27,0,67.0,286.5,0.0187239944521497,0.0684210526315789,0,c0b2e635-dd81-4d06-bd72-ba90bd74158c
43,and,156,271,64,24,0,188.0,283.0,0.0166435506241331,0.0336842105263157,0,8e228d65-d349-41fc-9383-9838d3b26e28
44,the,245,271,61,24,0,275.5,283.0,0.0166435506241331,0.0321052631578947,0,411245ad-f5d0-4496-986a-aee454b9089c
45,ninth-largest,331,270,283,31,0,472.5,285.5,0.0214979195561719,0.1489473684210526,0,b0e64660-ba96-46b1-8728-e3e5d8541948
46,and,640,271,64,24,0,672.0,283.0,0.0166435506241331,0.0336842105263157,0,af3838e4-9534-497f-be73-7d25c02a8fd8
47,tenth-most-massive,729,270,391,25,0,924.5,282.5,0.0173370319001386,0.2057894736842105,0,69ab459a-b89f-420d-9395-31ad04f91d40
48,known,1145,271,109,24,0,1199.5,283.0,0.0166435506241331,0.0573684210526315,0,1a18f1c9-d669-4d6c-add9-9c173c8e8632
49,object,1278,270,128,31,0,1342.0,285.5,0.0214979195561719,0.0673684210526315,0,046a7b3c-e9e5-4e5a-85b4-7fe7e35fbbfd
50,directly,1431,270,174,30,0,1518.0,285.0,0.0208044382801664,0.091578947368421,0,df094df7-bb0f-423c-bc20-0a96438c7ed3
51,orbiting,1630,270,174,31,0,1717.0,285.5,0.0214979195561719,0.091578947368421,0,f92ae3eb-89ad-4067-adf2-3419c820488b
52,the,1829,271,61,24,0,1859.5,283.0,0.0166435506241331,0.0321052631578947,0,babe83ff-a611-49e2-a28b-352858eff0f2
53,Sun.,2,363,78,22,0,41.0,374.0,0.015256588072122,0.0410526315789473,0,68cb1b79-9507-4049-bf84-e88626476902
54,It,113,364,39,21,0,132.5,374.5,0.0145631067961165,0.0205263157894736,0,aecc70ef-bcae-435c-ba61-911451efac2f
55,is,180,360,38,25,0,199.0,372.5,0.0173370319001386,0.02,0,d9394982-ca98-4df7-b9b8-a974965ce591
56,the,245,361,61,24,0,275.5,373.0,0.0166435506241331,0.0321052631578947,0,38688b43-99f5-41e2-980a-609649a27f3c
57,largest,333,361,149,30,0,407.5,376.0,0.0208044382801664,0.0784210526315789,0,fcd62560-8609-49a2-91b8-12139eab6407
58,known,507,361,109,24,0,561.5,373.0,0.0166435506241331,0.0573684210526315,0,1230db26-d191-4bb0-aaa6-7a5587b582ec
59,trans-Neptunian,641,360,327,31,0,804.5,375.5,0.0214979195561719,0.1721052631578947,0,f34d5dc9-fd76-4247-9ec0-f8f8e4eea1e1
60,object,992,360,128,31,0,1056.0,375.5,0.0214979195561719,0.0673684210526315,0,7496d356-da31-412e-9d65-a1e776745567
61,by,1144,361,43,29,0,1165.5,375.5,0.0201109570041608,0.0226315789473684,0,36b5f5b8-b82c-481c-abe7-7c45b247f039
62,volume,1210,361,130,24,0,1275.0,373.0,0.0166435506241331,0.0684210526315789,0,9b21ef38-51d9-4aad-9b82-2b8ef13621d6
63,but,1364,361,64,24,0,1396.0,373.0,0.0166435506241331,0.0336842105263157,0,6a23df28-1517-4cc0-bf7d-22a79b7940ec
64,is,1456,360,38,25,0,1475.0,372.5,0.0173370319001386,0.02,0,d32f7f5d-4352-4e50-a670-ed30e8d14738
65,less,1521,361,83,24,0,1562.5,373.0,0.0166435506241331,0.0436842105263157,0,c170e1dc-736b-4bee-9be3-e7db5e5c4858
66,massive,1628,360,152,25,0,1704.0,372.5,0.0173370319001386,0.08,0,01b46f1c-353a-4a4d-850b-4edb3bef7a66
67,than,1807,361,85,24,0,1849.5,373.0,0.0166435506241331,0.0447368421052631,0,31c986b6-3a33-4d7a-9e81-3f142de73cc6
68,"Eris,",2,450,100,29,0,52.0,464.5,0.0201109570041608,0.0526315789473684,0,10a72543-944c-4d62-9477-904c454db28c
69,a,134,458,19,17,0,143.5,466.5,0.0117891816920943,0.01,0,0424e14d-8f23-468b-9b0b-0f2742df5f98
70,dwarf,177,451,106,24,0,230.0,463.0,0.0166435506241331,0.0557894736842105,0,36bafa83-dffe-486a-83b9-e65de7e61d45
71,planet,308,451,130,30,0,373.0,466.0,0.0208044382801664,0.0684210526315789,0,a17fd6dc-15e6-4f6c-bd8e-00bc46509a6d
72,in,466,450,40,25,0,486.0,462.5,0.0173370319001386,0.0210526315789473,0,f740dbca-af1f-41ca-b961-63b1c2d2c011
73,the,531,451,61,24,0,561.5,463.0,0.0166435506241331,0.0321052631578947,0,f594d734-c740-465b-8b1f-63fba68f24a7
74,scattered,619,451,195,24,0,716.5,463.0,0.0166435506241331,0.1026315789473684,0,939f087b-2a86-4db9-a93f-ff05524f7b23
75,disc.,837,450,101,25,0,887.5,462.5,0.0173370319001386,0.0531578947368421,0,69297bf6-a4c3-47bb-b8a3-5ca20089a29b
76,Like,970,450,84,25,0,1012.0,462.5,0.0173370319001386,0.0442105263157894,0,4a6b42ea-f2bd-4a77-a27d-108190a5068f
77,other,1080,451,105,24,0,1132.5,463.0,0.0166435506241331,0.0552631578947368,0,6aa70500-5848-4f11-9a66-7403475871f3
78,Kuiper,1211,450,128,31,0,1275.0,465.5,0.0214979195561719,0.0673684210526315,0,109fd479-d530-4dd9-b405-cfaad3fee378
79,belt,1364,451,86,24,0,1407.0,463.0,0.0166435506241331,0.0452631578947368,0,732212fa-ffe6-4f19-8343-0f6b5c11d494
80,"objects,",1476,450,166,31,0,1559.0,465.5,0.0214979195561719,0.0873684210526315,0,457b36e3-7e2b-46e4-b49c-97cfed18e23d
81,Pluto,1674,451,106,24,0,1727.0,463.0,0.0166435506241331,0.0557894736842105,0,42d474ca-32fd-408d-bf06-3545a23e4eb4
82,is,1808,450,38,25,0,1827.0,462.5,0.0173370319001386,0.02,0,a9df79ac-4f69-4d0b-abdd-cff6e5728a33
83,primarily,0,540,197,31,0,98.5,555.5,0.0214979195561719,0.1036842105263158,0,bb9ca17a-cde0-4012-9e00-279f6924a7fd
84,made,220,541,86,24,0,263.0,553.0,0.0166435506241331,0.0452631578947368,0,ccc04da7-b450-4aa8-8ffe-6c65b8e649e8
85,of,332,542,39,23,0,351.5,553.5,0.0159500693481276,0.0205263157894736,0,e1097f17-8a9c-4798-a9a8-987456309d76
86,ice,400,540,60,25,0,430.0,552.5,0.0173370319001386,0.031578947368421,0,af95300d-f5ef-4990-ab10-6b0aee024dc0
87,and,486,541,64,24,0,518.0,553.0,0.0166435506241331,0.0336842105263157,0,8e126a8e-39e6-4bf5-beb3-a1103055954e
88,rock,574,541,85,24,0,616.5,553.0,0.0166435506241331,0.0447368421052631,0,0d3977de-48b6-4c3e-a7bb-7ff0d589f9eb
89,and,684,541,64,24,0,716.0,553.0,0.0166435506241331,0.0336842105263157,0,c128b0ab-458b-4b62-8065-15e85ac347c0
90,is,774,540,38,25,0,793.0,552.5,0.0173370319001386,0.02,0,68835b5c-1b7e-4b86-9cf2-7dc755d2b041
91,relatively,838,540,217,30,0,946.5,555.0,0.0208044382801664,0.1142105263157894,0,dd7b265f-f927-4585-9a88-d162e67bbb85
92,small,1081,541,104,24,0,1133.0,553.0,0.0166435506241331,0.0547368421052631,0,74135477-9532-4471-8b5b-728eb9e4c140
93,--,1216,553,32,3,0,1232.0,554.5,0.0020804438280166,0.0168421052631578,0,bf6fd0e7-ac8b-418a-82b1-362c77334828
94,about,1278,541,106,24,0,1331.0,553.0,0.0166435506241331,0.0557894736842105,0,156b2672-d01d-49e1-8f7e-de2fcaf042c0
95,one-sixth,1410,540,196,25,0,1508.0,552.5,0.0173370319001386,0.1031578947368421,0,cad193b5-a7d7-48e5-b8f6-f599dd1a56e0
96,the,1631,541,61,24,0,1661.5,553.0,0.0166435506241331,0.0321052631578947,0,7aec2525-6b27-4fb9-9e50-b467b591309b
97,mass,1716,547,86,18,0,1759.0,556.0,0.0124826629680998,0.0452631578947368,0,2416efe1-cadf-40ae-b191-123b828223d1
98,of,1828,542,39,23,0,1847.5,553.5,0.0159500693481276,0.0205263157894736,0,6a746d46-55b4-40e2-9d1b-c2edef4bbbf4
99,the,3,631,61,24,0,33.5,643.0,0.0166435506241331,0.0321052631578947,0,73ab4b7e-2069-4edb-98d6-0e28aae7172e
100,Moon,88,634,88,21,0,132.0,644.5,0.0145631067961165,0.0463157894736842,0,c05f577c-50b9-4699-b5bd-07be81f06d57
101,and,200,631,64,24,0,232.0,643.0,0.0166435506241331,0.0336842105263157,0,4b462079-e786-4798-8de9-0ba1c381957e
102,one-third,288,630,196,25,0,386.0,642.5,0.0173370319001386,0.1031578947368421,0,a2a26cc1-235b-4a64-9a95-9a2bf4d37c14
103,its,510,630,60,25,0,540.0,642.5,0.0173370319001386,0.031578947368421,0,5fa298ac-1740-46bd-98e7-028205419573
104,volume.,594,631,146,24,0,667.0,643.0,0.0166435506241331,0.0768421052631578,0,202ed870-fb4d-4f17-90d9-b9e119a96ae3
105,It,773,634,39,21,0,792.5,644.5,0.0145631067961165,0.0205263157894736,0,967fc81c-0a75-4796-965a-cc13c3f93763
106,has,837,631,63,24,0,868.5,643.0,0.0166435506241331,0.0331578947368421,0,fd94f597-9b0a-4bdd-902d-a99ad94ae79c
107,a,926,638,19,17,0,935.5,646.5,0.0117891816920943,0.01,0,d8a9de24-9b1c-4800-8866-92638c163b83
108,moderately,968,631,219,29,0,1077.5,645.5,0.0201109570041608,0.1152631578947368,0,bc5a2aa8-48c6-49c3-b989-b0143da07c33
109,eccentric,1212,630,194,25,0,1309.0,642.5,0.0173370319001386,0.1021052631578947,0,918c8b00-43ce-462a-b76c-8f37cf4a45fa
110,and,1432,631,64,24,0,1464.0,643.0,0.0166435506241331,0.0336842105263157,0,33a34782-09a9-4a08-9527-19df670ecbb4
111,inclined,1522,630,172,25,0,1608.0,642.5,0.0173370319001386,0.0905263157894736,0,6c568981-ef87-4f2b-900b-c2e71dad3034
112,orbit,1718,630,106,25,0,1771.0,642.5,0.0173370319001386,0.0557894736842105,0,203ce644-72d7-4c89-a76b-4def76617ab3
113,during,1,721,131,31,0,66.5,736.5,0.0214979195561719,0.0689473684210526,0,cc1e9518-b209-40d1-8a49-1eb554cfdd9b
114,which,154,721,110,25,0,209.0,733.5,0.0173370319001386,0.0578947368421052,0,c98d4716-a49e-4233-af3a-ce66b7e6487e
115,it,290,721,38,25,0,309.0,733.5,0.0173370319001386,0.02,0,ad62085c-de60-44ff-8d12-c351d1002663
116,ranges,354,728,128,24,0,418.0,740.0,0.0166435506241331,0.0673684210526315,0,fe3876a2-6c55-443a-8560-9bf38cf58e4e
117,from,509,723,85,23,0,551.5,734.5,0.0159500693481276,0.0447368421052631,0,4cd35201-c067-4f14-8d27-6c6cd1aaed2c
118,30,620,725,37,21,0,638.5,735.5,0.0145631067961165,0.0194736842105263,0,ef21c133-857a-424f-87f5-5757835b2c27
119,to,685,725,39,21,0,704.5,735.5,0.0145631067961165,0.0205263157894736,0,a6901480-d05a-4702-b152-343ecce2feda
120,49,750,725,39,21,0,769.5,735.5,0.0145631067961165,0.0205263157894736,0,0c6b84be-7ae2-4b2c-a10b-353fbb3df011
121,astronomical,816,721,259,25,0,945.5,733.5,0.0173370319001386,0.1363157894736842,0,fa6b74bb-6b1f-45ab-9944-68281f5e62b5
122,units,1101,721,107,25,0,1154.5,733.5,0.0173370319001386,0.0563157894736842,0,2ef36b5e-5f46-42ec-9159-7e67e3027fd7
123,or,1234,729,39,17,0,1253.5,737.5,0.0117891816920943,0.0205263157894736,0,551fdd69-a33b-4812-a6a9-ce345893aed7
124,AU,1298,725,44,21,0,1320.0,735.5,0.0145631067961165,0.0231578947368421,0,dd32d299-e075-41a5-b669-b8a3f71315ac
125,(4.4-7.3,1374,722,163,27,0,1455.5,735.5,0.0187239944521497,0.0857894736842105,0,a5b9ee82-91d2-42af-aa76-7875fbda3eb0
126,billion,1562,721,154,25,0,1639.0,733.5,0.0173370319001386,0.0810526315789473,0,6008b363-329a-4699-944a-86edc380de24
127,km),1739,722,55,27,0,1766.5,735.5,0.0187239944521497,0.0289473684210526,0,9aad3453-039a-4204-aa66-1a540f6f11b4
128,from,3,813,85,23,0,45.5,824.5,0.0159500693481276,0.0447368421052631,0,0c1d169e-26c7-4c84-a590-d3d0f3375174
129,the,113,812,61,24,0,143.5,824.0,0.0166435506241331,0.0321052631578947,0,38d47840-dc75-42f3-9797-3d0383071051
130,Sun.,200,814,78,22,0,239.0,825.0,0.015256588072122,0.0410526315789473,0,4c80b5e7-cbb0-489f-8ffe-a75a4e44b4c2
131,This,310,811,84,25,0,352.0,823.5,0.0173370319001386,0.0442105263157894,0,40f0ca70-81d9-466a-ad13-b5547823ef8c
132,means,418,818,108,18,0,472.0,827.0,0.0124826629680998,0.0568421052631578,0,35049749-f809-4c04-aec2-39fcaddea6e3
133,that,553,812,83,24,0,594.5,824.0,0.0166435506241331,0.0436842105263157,0,f91d95c5-f9bc-4fb0-99c5-bc11aa016b96
134,Pluto,662,812,106,24,0,715.0,824.0,0.0166435506241331,0.0557894736842105,0,3a2c7ea6-7170-4b24-be20-76cce873ce6a
135,periodically,792,811,263,31,0,923.5,826.5,0.0214979195561719,0.1384210526315789,0,49282dd0-7f08-49b6-a1e9-6f1ed79bdbef
136,comes,1080,818,106,18,0,1133.0,827.0,0.0124826629680998,0.0557894736842105,0,0d4727ca-9731-4561-8b5b-d68bd090d818
137,closer,1212,812,127,24,0,1275.5,824.0,0.0166435506241331,0.0668421052631579,0,f0bb9761-d910-41bf-b954-c9691682673b
138,to,1367,815,39,21,0,1386.5,825.5,0.0145631067961165,0.0205263157894736,0,984df291-8cea-458b-bd50-258f286c5a84
139,the,1433,812,61,24,0,1463.5,824.0,0.0166435506241331,0.0321052631578947,0,66892a97-6e44-4fe3-af22-e2dde5205402
140,Sun,1520,814,64,22,0,1552.0,825.0,0.015256588072122,0.0336842105263157,0,703d811b-3d9f-4afd-8a80-6d12afc2a5b0
141,than,1609,812,85,24,0,1651.5,824.0,0.0166435506241331,0.0447368421052631,0,a04b4d68-2125-48ac-b169-e7ae6faf17c5
142,"Neptune,",1716,815,168,27,0,1800.0,828.5,0.0187239944521497,0.0884210526315789,0,4dd86ce1-0010-4163-83fa-088f64107bb9
143,but,0,902,64,24,0,32.0,914.0,0.0166435506241331,0.0336842105263157,0,14de9a1e-6d03-4b9c-9a1f-1430bc5214e3
144,a,90,909,19,17,0,99.5,917.5,0.0117891816920943,0.01,0,bc8de49a-197e-4391-8f6a-0de48b67d323
145,stable,135,902,127,24,0,198.5,914.0,0.0166435506241331,0.0668421052631579,0,3d278f9f-41bf-4be9-a021-a54b5f0857e6
146,orbital,288,901,149,25,0,362.5,913.5,0.0173370319001386,0.0784210526315789,0,242e95bc-2ea7-41d2-8a36-9258d156dd15
147,resonance,464,908,194,18,0,561.0,917.0,0.0124826629680998,0.1021052631578947,0,53ebbf0f-c798-4cd9-9e8f-a70268150394
148,with,682,901,88,25,0,726.0,913.5,0.0173370319001386,0.0463157894736842,0,c8857269-5374-4017-8061-658e062096db
149,Neptune,792,905,152,27,0,868.0,918.5,0.0187239944521497,0.08,0,94fe4bd8-79a8-4407-a33b-c807b21e5641
150,prevents,968,905,174,27,0,1055.0,918.5,0.0187239944521497,0.091578947368421,0,aca33367-df63-4793-bfbb-ada1c65dfaf0
151,them,1169,902,85,24,0,1211.5,914.0,0.0166435506241331,0.0447368421052631,0,ff63f0d7-8b78-4518-857e-b214d2be1ffe
152,from,1279,903,85,23,0,1321.5,914.5,0.0159500693481276,0.0447368421052631,0,904957d9-92cb-486b-a5d3-ef186123224f
153,colliding.,1388,901,210,31,0,1493.0,916.5,0.0214979195561719,0.1105263157894736,0,815f95f9-df5d-4e04-afa9-0487b6831130
154,In,1631,905,41,21,0,1651.5,915.5,0.0145631067961165,0.021578947368421,0,b6c6f370-cf7e-4795-9423-5195a5bb1b29
155,"2014,",1696,905,100,25,0,1746.0,917.5,0.0173370319001386,0.0526315789473684,0,d6856814-fd33-4392-9324-dd824af61a65
156,Pluto,2,992,106,24,0,55.0,1004.0,0.0166435506241331,0.0557894736842105,0,d1b6b637-b6fe-4786-9a52-c45df653c702
157,was,132,998,64,18,0,164.0,1007.0,0.0124826629680998,0.0336842105263157,0,ccc96362-9eb6-469b-9d45-479103f307ed
158,32.6,224,995,81,21,0,264.5,1005.5,0.0145631067961165,0.0426315789473684,0,e89f86a2-febc-4124-9d35-8d12af6e3d3f
159,AU,330,995,44,21,0,352.0,1005.5,0.0145631067961165,0.0231578947368421,0,1cac61dd-e1bd-4a1b-975a-b3e70140d047
160,from,399,993,85,23,0,441.5,1004.5,0.0159500693481276,0.0447368421052631,0,b0353af4-b4e4-49f2-8b5a-ce6b257ba18c
161,the,509,992,61,24,0,539.5,1004.0,0.0166435506241331,0.0321052631578947,0,8795290d-6165-42ec-8968-d21c03ec2338
162,Sun.,596,994,78,22,0,635.0,1005.0,0.015256588072122,0.0410526315789473,0,9d22eb6b-4b26-4529-8d0d-d81115ff8182
163,Light,706,991,106,31,0,759.0,1006.5,0.0214979195561719,0.0557894736842105,0,7cb48af7-5b57-45ab-a0ae-efcc3edbbd1e
164,from,839,993,85,23,0,881.5,1004.5,0.0159500693481276,0.0447368421052631,0,4a0cca22-be65-402d-a3af-1989a168f5a2
165,the,949,992,61,24,0,979.5,1004.0,0.0166435506241331,0.0321052631578947,0,85f39405-7714-4e69-9f04-e2dac0563249
166,Sun,1036,994,64,22,0,1068.0,1005.0,0.015256588072122,0.0336842105263157,0,dcd73730-cb4f-45da-932e-6418dbd690b4
167,takes,1125,992,105,24,0,1177.5,1004.0,0.0166435506241331,0.0552631578947368,0,757beffa-83cd-4d32-a1d6-748224532329
168,about,1256,992,106,24,0,1309.0,1004.0,0.0166435506241331,0.0557894736842105,0,1ffe2dc5-3198-4292-9383-65273791f745
169,5.5,1389,995,60,21,0,1419.0,1005.5,0.0145631067961165,0.031578947368421,0,584e8535-1906-4df3-8a0c-aa97fca91b7e
170,hours,1475,992,107,24,0,1528.5,1004.0,0.0166435506241331,0.0563157894736842,0,418781c0-3642-44c0-8b03-250fa4d8934e
171,to,1609,995,39,21,0,1628.5,1005.5,0.0145631067961165,0.0205263157894736,0,ecca8c38-4e3d-4f32-81ea-38c52833b246
172,reach,1674,992,108,24,0,1728.0,1004.0,0.0166435506241331,0.0568421052631578,0,657b355b-e278-478b-80e9-3453e8b784bd
173,Pluto,2,1082,106,24,0,55.0,1094.0,0.0166435506241331,0.0557894736842105,0,9a99f1d3-bf89-410e-ab52-daced6f74929
174,at,134,1085,40,21,0,154.0,1095.5,0.0145631067961165,0.0210526315789473,0,a63b878b-52f3-4263-b703-ebd3db76ef60
175,its,202,1081,60,25,0,232.0,1093.5,0.0173370319001386,0.031578947368421,0,15913b85-fa6e-416b-9b41-79c5743fc048
176,average,288,1089,150,23,0,363.0,1100.5,0.0159500693481276,0.0789473684210526,0,3d4d67d9-3bf1-4f88-8bb4-b173c6c15fd0
177,distance,463,1081,173,25,0,549.5,1093.5,0.0173370319001386,0.0910526315789473,0,bfcfb2fe-4b48-4c32-9b82-dec4a029eb89
178,(39.4,670,1082,97,27,0,718.5,1095.5,0.0187239944521497,0.0510526315789473,0,bc595506-3147-44ae-a750-5725f368bd49
179,AU).,792,1082,80,27,0,832.0,1095.5,0.0187239944521497,0.0421052631578947,0,b397b930-c20e-4281-a28f-f96e2995c66c
180,Pluto,68,1172,106,24,0,121.0,1184.0,0.0166435506241331,0.0557894736842105,0,75fc2d5f-ce3a-4725-9db4-e419acf44dd9
181,was,198,1178,64,18,0,230.0,1187.0,0.0124826629680998,0.0336842105263157,0,ac5a13c9-b9f9-4676-9b68-eeb7631cb9ac
182,discovered,287,1171,219,25,0,396.5,1183.5,0.0173370319001386,0.1152631578947368,0,ea76ffdb-10b4-44cf-aaf0-53893709c0a0
183,in,532,1171,40,25,0,552.0,1183.5,0.0173370319001386,0.0210526315789473,0,1c45e6cd-90e7-4d16-a49e-f45b42e03fb1
184,1930,597,1175,82,21,0,638.0,1185.5,0.0145631067961165,0.0431578947368421,0,c3999292-e47a-4d20-91aa-2cb74401d118
185,by,704,1172,43,29,0,725.5,1186.5,0.0201109570041608,0.0226315789473684,0,9f3277c9-7643-49e4-9e06-2e1b1d421b03
186,Clyde,772,1172,106,29,0,825.0,1186.5,0.0201109570041608,0.0557894736842105,0,f3b869aa-126d-41cf-b868-a47fabde6c85
187,"Tombaugh,",904,1172,188,30,0,998.0,1187.0,0.0208044382801664,0.0989473684210526,0,9a7fa5a8-7970-4800-b6bb-351ab6a89b54
188,and,1124,1172,64,24,0,1156.0,1184.0,0.0166435506241331,0.0336842105263157,0,32409de2-2ce5-4e9e-88ff-d03617e65f43
189,it,1214,1171,38,25,0,1233.0,1183.5,0.0173370319001386,0.02,0,6e3c5cb0-253a-4cdc-a899-0056e71f24c0
190,was,1276,1178,64,18,0,1308.0,1187.0,0.0124826629680998,0.0336842105263157,0,ff3c1c08-3a6a-4238-b11c-22b55103c527
191,originally,1366,1171,217,31,0,1474.5,1186.5,0.0214979195561719,0.1142105263157894,0,a0b45d31-fb8a-4acc-a6ea-060aeaa633e6
192,considered,1608,1171,218,25,0,1717.0,1183.5,0.0173370319001386,0.1147368421052631,0,9d370cbc-fda6-476f-80d6-25eb484332c3
193,the,3,1262,61,24,0,33.5,1274.0,0.0166435506241331,0.0321052631578947,0,7effbb5d-bc21-4fad-b0b5-b2c50dd434bd
194,ninth,89,1261,109,25,0,143.5,1273.5,0.0173370319001386,0.0573684210526315,0,bcd39537-02ac-4340-87ab-991ca22d4bfc
195,planet,220,1262,130,30,0,285.0,1277.0,0.0208044382801664,0.0684210526315789,0,41d0fb72-27e3-48d6-9dc5-8c771a1aff10
196,from,377,1263,85,23,0,419.5,1274.5,0.0159500693481276,0.0447368421052631,0,42d1771b-7abf-4039-be78-29c4ad5fd434
