Unnamed: 0,words,left,top,width,height,page,center_x,center_y,prop_height,prop_width,is_error,word_key
1169,to,773,184,39,21,5,792.5,194.5,0.0145631067961165,0.0205263157894736,0,f1395277-26ff-41e4-a5e5-09559d7fa877
1170,age-eligibility,838,180,327,31,5,1001.5,195.5,0.0214979195561719,0.1721052631578947,0,9783e754-59f9-4d18-9662-a7cb4a031229
1171,"rules,",1190,181,122,28,5,1251.0,195.0,0.0194174757281553,0.0642105263157894,0,7ddb2c73-018f-4703-8138-3fb2e7d94d41
1172,at,1344,184,40,21,5,1364.0,194.5,0.0145631067961165,0.0210526315789473,0,4ce26739-76c3-4a57-92bc-f8d4a88a5d49
1173,the,1411,181,61,24,5,1441.5,193.0,0.0166435506241331,0.0321052631578947,0,0472613c-688c-4c8f-b84d-26578cc0a602
1174,Bell,1497,181,84,24,5,1539.0,193.0,0.0166435506241331,0.0442105263157894,0,4ba9e229-6b27-4a77-9e7f-c8cdef68f0c0
1175,Challenge,1608,181,194,30,5,1705.0,196.0,0.0208044382801664,0.1021052631578947,0,77d3217d-b4f0-4c63-ac60-f3018b582202
1176,in,1830,180,40,25,5,1850.0,192.5,0.0173370319001386,0.0210526315789473,0,f61c9773-2331-470b-8ce7-48161c8e1519
1177,Quebec,2,271,128,29,5,66.0,285.5,0.0201109570041608,0.0673684210526315,0,08984344-230e-4b01-a2bf-4e387da8993e
1178,City.,156,270,100,30,5,206.0,285.0,0.0208044382801664,0.0526315789473684,0,ce80656d-c7f2-411e-bd24-5226896ce086
1179,She,288,271,62,24,5,319.0,283.0,0.0166435506241331,0.0326315789473684,0,09354549-77f5-4dc4-89a9-2e04978ee002
1180,lost,377,271,83,24,5,418.5,283.0,0.0166435506241331,0.0436842105263157,0,932434d0-7a57-474a-84d4-667c7770fb90
1181,in,488,270,40,25,5,508.0,282.5,0.0173370319001386,0.0210526315789473,0,368b59d8-8272-474e-be5d-d01228a6fa45
1182,the,553,271,61,24,5,583.5,283.0,0.0166435506241331,0.0321052631578947,0,71478e5f-9bfc-44b3-bf17-34f4008fd914
1183,first,641,270,105,25,5,693.5,282.5,0.0173370319001386,0.0552631578947368,0,103bbdc1-110a-463f-aad9-6645927e1cf1
1184,round,772,271,108,24,5,826.0,283.0,0.0166435506241331,0.0568421052631578,0,f95cd837-2def-4d36-a501-d6020565cedb
1185,of,904,272,39,23,5,923.5,283.5,0.0159500693481276,0.0205263157894736,0,8eb1eac7-1e5b-461d-84c1-79fd1574d0ac
1186,qualifying,969,270,219,31,5,1078.5,285.5,0.0214979195561719,0.1152631578947368,0,c5f63a52-52ec-47b9-a562-f610e497a8a9
1187,to,1213,274,39,21,5,1232.5,284.5,0.0145631067961165,0.0205263157894736,0,0c8ab089-d3d0-4802-b6bf-8327fa3364ec
1188,Anne,1276,274,86,21,5,1319.0,284.5,0.0145631067961165,0.0452631578947368,0,a055a3c6-6319-4b7c-93e7-72cf6c5fbe89
1189,"Miller,",1386,270,146,29,5,1459.0,284.5,0.0201109570041608,0.0768421052631578,0,65d58adc-a1e7-4b92-a5f9-ad7ac8451350
1190,winning,1562,270,154,31,5,1639.0,285.5,0.0214979195561719,0.0810526315789473,0,7662a308-63e1-4425-b4cb-0c6d3ac37d71
1191,just,1740,270,84,31,5,1782.0,285.5,0.0214979195561719,0.0442105263157894,0,acd6c3d0-7506-48fe-8b15-73eded103d54
1192,two,3,364,61,21,5,33.5,374.5,0.0145631067961165,0.0321052631578947,0,06f4a7b6-001f-46a2-899b-599fa1a641db
1193,"games,",90,367,122,24,5,151.0,379.0,0.0166435506241331,0.0642105263157894,0,f4cec714-94aa-48b8-9d4b-b301a411a529
1194,and,244,361,64,24,5,276.0,373.0,0.0166435506241331,0.0336842105263157,0,cd08edc6-a15d-4c56-ba6e-10d1ac0c832c
1195,earned,332,361,130,24,5,397.0,373.0,0.0166435506241331,0.0684210526315789,0,881f8fdc-ab01-4d9a-8743-bc84ac91460d
1196,$240,487,360,82,30,5,528.0,375.0,0.0208044382801664,0.0431578947368421,0,d6d5d824-bf41-49a1-b23c-50964972325e
1197,in,598,360,40,25,5,618.0,372.5,0.0173370319001386,0.0210526315789473,0,c75969bf-c5a6-4b90-a4ca-4279545216b4
1198,prize,660,360,108,31,5,714.0,375.5,0.0214979195561719,0.0568421052631578,0,8d309c43-551e-4ac4-ae9d-1accbafd2e4d
1199,money.,792,368,124,22,5,854.0,379.0,0.015256588072122,0.0652631578947368,0,5fbca3a1-1b7b-4e03-a223-02e3c323fe87
1200,Williams,946,360,174,25,5,1033.0,372.5,0.0173370319001386,0.091578947368421,0,1b9df265-54ec-4d75-8236-52146b1060ae
1201,did,1145,360,65,25,5,1177.5,372.5,0.0173370319001386,0.0342105263157894,0,856bd471-a3f3-4ba0-bf6c-b8234c089b3d
1202,not,1233,364,63,21,5,1264.5,374.5,0.0145631067961165,0.0331578947368421,0,1077932a-23fd-43c8-b0f9-a9ebe9a022dd
1203,play,1320,361,87,30,5,1363.5,376.0,0.0208044382801664,0.0457894736842105,0,47b30a75-f52c-44f1-a0ae-5f7b8f171328
1204,a,1432,368,19,17,5,1441.5,376.5,0.0117891816920943,0.01,0,b2de2a6b-54cf-4130-9ab1-94f158d2936e
1205,tournament,1477,364,215,21,5,1584.5,374.5,0.0145631067961165,0.1131578947368421,0,6390fdbe-6f75-4947-bf3e-a4fdf461cf15
1206,in,1720,360,40,25,5,1740.0,372.5,0.0173370319001386,0.0210526315789473,0,f1f92d03-6ee5-4b1f-902d-d111e05a514d
1207,1996.,1785,364,99,21,5,1834.5,374.5,0.0145631067961165,0.0521052631578947,0,7d0c2b04-3f96-41ad-85e6-a91a762b7118
1208,The,2,451,62,24,5,33.0,463.0,0.0166435506241331,0.0326315789473684,0,8d2df6bc-2ad9-45ef-9e64-c6f395e4b998
1209,following,91,450,195,31,5,188.5,465.5,0.0214979195561719,0.1026315789473684,0,e9e5173e-4618-4b08-988c-60d9787aa128
1210,"year,",308,458,102,22,5,359.0,469.0,0.015256588072122,0.0536842105263157,0,02b83cad-769b-4e12-b825-ace253aff0d6
1211,she,443,451,61,24,5,473.5,463.0,0.0166435506241331,0.0321052631578947,0,16cdcfec-1418-4d94-b067-14915f24c319
1212,lost,531,451,83,24,5,572.5,463.0,0.0166435506241331,0.0436842105263157,0,8d0d609c-c76a-4817-b4b1-82ae7040c9d0
1213,in,642,450,40,25,5,662.0,462.5,0.0173370319001386,0.0210526315789473,0,cfe7a019-3a15-4ceb-8ea2-d1dbef26eda6
1214,the,707,451,61,24,5,737.5,463.0,0.0166435506241331,0.0321052631578947,0,9ddf3c74-fae9-4e24-ac41-20fc10f70928
1215,qualifying,793,450,219,31,5,902.5,465.5,0.0214979195561719,0.1152631578947368,0,7abcce09-9f16-447f-8569-a15260ff6d3f
1216,rounds,1036,451,128,24,5,1100.0,463.0,0.0166435506241331,0.0673684210526315,0,e53c29f5-13c8-4d26-b7c2-e575dbc061fe
1217,of,1190,452,39,23,5,1209.5,463.5,0.0159500693481276,0.0205263157894736,0,0324952e-c023-4d14-8cf4-0d7f8ed09972
1218,three,1257,451,105,24,5,1309.5,463.0,0.0166435506241331,0.0552631578947368,0,7ab47905-70a8-494f-a339-57dfbae31c47
1219,"tournaments,",1389,454,253,25,5,1515.5,466.5,0.0173370319001386,0.1331578947368421,0,2ba34ff5-e660-46a4-b4c6-d5ed13d291fd
1220,before,1672,451,130,24,5,1737.0,463.0,0.0166435506241331,0.0684210526315789,0,6388b7c1-1aab-4033-9883-37f121e4509d
1221,winning,0,540,154,31,5,77.0,555.5,0.0214979195561719,0.0810526315789473,0,5e27b41f-5911-4dab-a670-50cb2536e8a4
1222,her,177,541,62,24,5,208.0,553.0,0.0166435506241331,0.0326315789473684,0,ad75c519-afd3-4478-89bc-8845d4a228a9
1223,first,267,540,105,25,5,319.5,552.5,0.0173370319001386,0.0552631578947368,0,66bf8540-4b3c-4651-acec-e7a71f2870b2
1224,main-draw,396,540,198,25,5,495.0,552.5,0.0173370319001386,0.1042105263157894,0,c5991911-bf77-46c6-812b-0c264c555392
1225,match,616,541,110,24,5,671.0,553.0,0.0166435506241331,0.0578947368421052,0,5ebecbec-8f2f-4484-a1e2-d8e5e6fdd973
1226,at,750,544,40,21,5,770.0,554.5,0.0145631067961165,0.0210526315789473,0,7f209085-836a-4b25-af28-c17052970c6c
1227,the,817,541,61,24,5,847.5,553.0,0.0166435506241331,0.0321052631578947,0,a3170a8c-ebab-46e2-b360-31492179ade1
1228,Ameritech,902,540,198,25,5,1001.0,552.5,0.0173370319001386,0.1042105263157894,0,20d8db87-48e6-4cae-9287-0153e552c329
1229,Cup,1124,544,63,27,5,1155.5,557.5,0.0187239944521497,0.0331578947368421,0,a9999d74-0d92-44fd-92ea-0992053c6cec
1230,Chicago.,1212,540,166,31,5,1295.0,555.5,0.0214979195561719,0.0873684210526315,0,2b1198ba-8abf-4b0b-a382-17c6fdcf1ac7
1231,Ranked,1409,541,131,24,5,1474.5,553.0,0.0166435506241331,0.0689473684210526,0,dda8e573-9825-4fc9-b26e-2e2727b91d3c
1232,world,1562,541,110,24,5,1617.0,553.0,0.0166435506241331,0.0578947368421052,0,b0818e4d-0c96-41ae-892b-028d736c6bec
1233,No.,1694,544,58,21,5,1723.0,554.5,0.0145631067961165,0.0305263157894736,0,57bd0c43-7f35-40bd-9343-778fc601b211
1234,"304,",1786,544,76,25,5,1824.0,556.5,0.0173370319001386,0.04,0,8e9a8715-6bf2-4b37-bbbb-e7cc85d8185d
1235,she,3,631,61,24,5,33.5,643.0,0.0166435506241331,0.0321052631578947,0,60834357-c28e-4de3-96e8-596464608d4a
1236,upset,89,634,107,27,5,142.5,647.5,0.0187239944521497,0.0563157894736842,0,91b016e7-1d1c-41f6-a392-fbec21995044
1237,world,220,631,110,24,5,275.0,643.0,0.0166435506241331,0.0578947368421052,0,5a727d64-f2fa-4cab-810c-537cc67a6461
1238,No.,352,634,58,21,5,381.0,644.5,0.0145631067961165,0.0305263157894736,0,c7dad36c-0c54-48ac-ab7e-4eccd9c2133e
1239,7,443,634,16,21,5,451.0,644.5,0.0145631067961165,0.0084210526315789,0,01ff3f43-49f4-4c23-a496-de5a1be7141d
1240,Mary,484,634,87,26,5,527.5,647.0,0.0180305131761442,0.0457894736842105,0,41a42bff-d995-4d7c-81a3-50d1bf40a14e
1241,Pierce,596,630,128,25,5,660.0,642.5,0.0173370319001386,0.0673684210526315,0,3e1c23cf-f420-422f-bfed-580195c7e187
1242,and,750,631,64,24,5,782.0,643.0,0.0166435506241331,0.0336842105263157,0,113a4100-e735-4f82-93e2-8ee903aca4c1
1243,world,836,631,110,24,5,891.0,643.0,0.0166435506241331,0.0578947368421052,0,64d5222e-2d19-4bd1-ab06-c8f2e37ea594
1244,No.,968,634,58,21,5,997.0,644.5,0.0145631067961165,0.0305263157894736,0,d115500b-a5bc-4cd9-b02e-eaa936b68fff
1245,4,1058,634,17,21,5,1066.5,644.5,0.0145631067961165,0.0089473684210526,0,b235c227-ecc2-4c1c-aba9-1f974f52c2ab
1246,Monica,1100,630,131,25,5,1165.5,642.5,0.0173370319001386,0.0689473684210526,0,f96d3bc7-3b4e-4e0c-8f57-67df0ef5e52e
1247,"Seles,",1256,631,122,28,5,1317.0,645.0,0.0194174757281553,0.0642105263157894,0,186e2405-7bd2-4864-858c-94181ac43b83
1248,recording,1410,630,196,31,5,1508.0,645.5,0.0214979195561719,0.1031578947368421,0,8dfc0f00-0e24-4bde-9b59-20e978a3f6a9
1249,her,1629,631,62,24,5,1660.0,643.0,0.0166435506241331,0.0326315789473684,0,de8774ce-8aa6-499d-9b76-2861e3ee66d1
1250,first,1719,630,105,25,5,1771.5,642.5,0.0173370319001386,0.0552631578947368,0,8382f030-a91c-437c-83b8-fc9c45f90dcb
1251,career,2,729,127,17,5,65.5,737.5,0.0117891816920943,0.0668421052631579,0,6eac35c9-4289-40e9-a7dd-2e8bc8bb6628
1252,wins,154,721,86,25,5,197.0,733.5,0.0173370319001386,0.0452631578947368,0,0ded6c7c-6e3b-4d61-9d1f-012ec64def36
1253,over,266,729,83,17,5,307.5,737.5,0.0117891816920943,0.0436842105263157,0,c366e143-a48c-4305-9d18-5739f4590b45
1254,top,377,725,62,27,5,408.0,738.5,0.0187239944521497,0.0326315789473684,0,5360fa07-479e-4a72-9f37-84760320b850
1255,10,465,725,38,21,5,484.0,735.5,0.0145631067961165,0.02,0,e8af9a9f-71d3-4df0-922e-777c6950761c
1256,players,528,722,152,30,5,604.0,737.0,0.0208044382801664,0.08,0,a3511672-bb8d-4da2-b8c6-e33e2a5b91a3
1257,and,706,722,64,24,5,738.0,734.0,0.0166435506241331,0.0336842105263157,0,edf916dd-2a40-4e2f-9851-7b3de6a176c5
1258,becoming,792,721,176,31,5,880.0,736.5,0.0214979195561719,0.0926315789473684,0,a6915c38-3e02-4c32-90c4-540cb0527cf5
1259,the,993,722,61,24,5,1023.5,734.0,0.0166435506241331,0.0321052631578947,0,32b8ff3f-7fed-41ad-8f29-4768363c1cd3
1260,lowest-ranked,1081,722,283,24,5,1222.5,734.0,0.0166435506241331,0.1489473684210526,0,bce3f1ba-9a7c-420b-bbc7-818fe309a7b6
1261,player,1386,722,129,30,5,1450.5,737.0,0.0208044382801664,0.0678947368421052,0,b25dc6bc-99bc-4cd4-a0c8-4b353628f2d4
1262,in,1544,721,40,25,5,1564.0,733.5,0.0173370319001386,0.0210526315789473,0,9f9dd88b-e4b7-492f-a7d8-292ccc2d1b5b
1263,the,1609,722,61,24,5,1639.5,734.0,0.0166435506241331,0.0321052631578947,0,2988336b-ecec-4e00-b90c-7b8fe0cde056
1264,open,1696,729,86,23,5,1739.0,740.5,0.0159500693481276,0.0452631578947368,0,fccb24e1-b017-4f32-90a0-a1c15ae87edf
1265,era,1806,729,63,17,5,1837.5,737.5,0.0117891816920943,0.0331578947368421,0,433fe59d-0a30-40e9-aeda-45401005c942
1266,to,3,815,39,21,5,22.5,825.5,0.0145631067961165,0.0205263157894736,0,20dc9514-b4fe-40f5-8170-9c6b526e0d3e
1267,defeat,67,812,129,24,5,131.5,824.0,0.0166435506241331,0.0678947368421052,0,16b69c80-5d5b-45e2-918e-43132878d6ef
1268,two,223,815,61,21,5,253.5,825.5,0.0145631067961165,0.0321052631578947,0,edba97cf-ab70-4d4b-bc82-a5342096ab10
1269,top,311,815,62,27,5,342.0,828.5,0.0187239944521497,0.0326315789473684,0,fcad62dc-494d-478a-816e-d5618e5d5c0e
1270,10,399,815,38,21,5,418.0,825.5,0.0145631067961165,0.02,0,ad0ee62d-bc0e-4c73-9101-14d816962b5c
1271,opponents,464,815,194,27,5,561.0,828.5,0.0187239944521497,0.1021052631578947,0,fe1607f6-163d-4861-8215-406bf6ac35b4
1272,in,686,811,40,25,5,706.0,823.5,0.0173370319001386,0.0210526315789473,0,b980b28c-4be0-460f-bf16-a9b356a0155a
1273,one,750,819,62,17,5,781.0,827.5,0.0117891816920943,0.0326315789473684,0,cabf962c-b646-4ac3-a50a-b6ff76334aba
1274,tournament.,839,815,231,21,5,954.5,825.5,0.0145631067961165,0.121578947368421,0,c2a2e8bc-e61d-4e22-b484-4fbbf7465678
1275,She,1102,812,62,24,5,1133.0,824.0,0.0166435506241331,0.0326315789473684,0,e504b9da-43af-4a6e-a85e-f1b686dfe319
1276,ultimately,1189,811,218,30,5,1298.0,826.0,0.0208044382801664,0.1147368421052631,0,efa273cc-d1a8-495b-bdc4-f09fd2e20a55
1277,lost,1433,812,83,24,5,1474.5,824.0,0.0166435506241331,0.0436842105263157,0,c79ddec4-aab0-4ab6-8128-1fdb87c1a6d9
1278,in,1544,811,40,25,5,1564.0,823.5,0.0173370319001386,0.0210526315789473,0,dffc7686-bc9a-40b4-ac0f-0e9f0d9f3001
1279,the,1609,812,61,24,5,1639.5,824.0,0.0166435506241331,0.0321052631578947,0,5ec2da2e-b69f-4771-b5bb-aed3fd5216c6
1280,semifinals,3,901,215,25,5,110.5,913.5,0.0173370319001386,0.1131578947368421,0,a03e4398-48c3-44f5-b61f-1e63e51872b0
1281,to,245,905,39,21,5,264.5,915.5,0.0145631067961165,0.0205263157894736,0,3749e0f1-9c6f-42bf-9a81-bfaae960432e
1282,world,308,902,110,24,5,363.0,914.0,0.0166435506241331,0.0578947368421052,0,a4efd0d8-bfda-43ac-9c7a-d349ab57d8cd
1283,No.,440,905,58,21,5,469.0,915.5,0.0145631067961165,0.0305263157894736,0,ec5c2cfb-e069-4365-b9cf-0f4d763f9939
1284,5,531,905,16,21,5,539.0,915.5,0.0145631067961165,0.0084210526315789,0,6b60ad31-b133-4f31-986a-c0ccb9b65b5b
1285,Lindsay,574,901,151,30,5,649.5,916.0,0.0208044382801664,0.0794736842105263,0,165c1b4a-5a2c-4ec4-859b-7227947413f4
1286,Davenport.,749,905,211,27,5,854.5,918.5,0.0187239944521497,0.1110526315789473,0,7c86ee5a-a7ac-4c6a-ac7e-864fe39f6b4f
1287,She,992,902,62,24,5,1023.0,914.0,0.0166435506241331,0.0326315789473684,0,fab1a595-10e0-4844-836a-34489d68a916
1288,finished,1081,901,173,25,5,1167.5,913.5,0.0173370319001386,0.0910526315789473,0,2ce2926e-8bae-4906-82c8-f7cf9a36e3de
1289,1997,1279,905,82,21,5,1320.0,915.5,0.0145631067961165,0.0431578947368421,0,1fe6822d-b7e4-4215-8c2b-d491238cf052
1290,ranked,1388,902,130,24,5,1453.0,914.0,0.0166435506241331,0.0684210526315789,0,492913a7-c255-457c-9dab-a7b1a8c4cf6f
1291,world,1540,902,110,24,5,1595.0,914.0,0.0166435506241331,0.0578947368421052,0,26e90c09-083a-4080-8470-5bf093798b89
1292,No.,1672,905,58,21,5,1701.0,915.5,0.0145631067961165,0.0305263157894736,0,5043a918-ecd8-4909-b258-7d55a2b2d788
1293,99.,1764,905,54,21,5,1791.0,915.5,0.0145631067961165,0.0284210526315789,0,1973bbe5-c27e-45f1-909c-7c1eded7ad43
1294,Williams,0,991,174,25,5,87.0,1003.5,0.0173370319001386,0.091578947368421,0,ee201918-75e0-4141-8a41-7bfeccbf71a5
1295,began,198,992,110,30,5,253.0,1007.0,0.0208044382801664,0.0578947368421052,0,2a4f7b1f-767f-489a-9c20-f94d580a8555
1296,1998,333,995,82,21,5,374.0,1005.5,0.0145631067961165,0.0431578947368421,0,811dff15-e06f-4eea-a10f-823f3ce17f42
1297,at,442,995,40,21,5,462.0,1005.5,0.0145631067961165,0.0210526315789473,0,6dc21216-de7d-4c2c-8448-2560fa012d9d
1298,the,509,992,61,24,5,539.5,1004.0,0.0166435506241331,0.0321052631578947,0,411c63ef-bc39-40a3-967a-28f21869a609
1299,Medibank,594,991,175,25,5,681.5,1003.5,0.0173370319001386,0.0921052631578947,0,b38635b1-2caa-473e-9b6a-c6789c75065c
1300,International,795,991,280,25,5,935.0,1003.5,0.0173370319001386,0.1473684210526315,0,736cd8ec-f2a7-43e4-934b-c502c8f32c07
1301,Sydney.,1102,992,144,29,5,1174.0,1006.5,0.0201109570041608,0.0757894736842105,0,3e7641d8-984c-4499-885c-51f99a811d07
1302,As,1276,995,42,21,5,1297.0,1005.5,0.0145631067961165,0.0221052631578947,0,94843ae5-8b6a-40f3-9969-df06a8d0e3be
1303,a,1344,999,19,17,5,1353.5,1007.5,0.0117891816920943,0.01,0,b55be360-5e45-4afc-9271-a5690bc6f377
1304,qualifier,1387,991,194,31,5,1484.0,1006.5,0.0214979195561719,0.1021052631578947,0,7713fcae-6642-4299-a6b7-12408ded3c29
1305,ranked,1608,992,130,24,5,1673.0,1004.0,0.0166435506241331,0.0684210526315789,0,00d80939-1498-46a0-83f4-f136a40f2a2e
1306,world,1760,992,110,24,5,1815.0,1004.0,0.0166435506241331,0.0578947368421052,0,a05f3732-ff23-473c-8336-49a8a99b08a0
1307,No.,0,1085,58,21,5,29.0,1095.5,0.0145631067961165,0.0305263157894736,0,fcecf02f-8626-4968-bb5a-7a0f6b8a45f2
1308,"96,",92,1085,54,25,5,119.0,1097.5,0.0173370319001386,0.0284210526315789,0,4238d927-a293-478c-ac4b-f2d72b777456
1309,she,179,1082,61,24,5,209.5,1094.0,0.0166435506241331,0.0321052631578947,0,a64b3590-7e86-49f7-ac4b-d1215c198e4d
1310,defeated,265,1082,175,24,5,352.5,1094.0,0.0166435506241331,0.0921052631578947,0,3f9c82d8-f89a-4217-bd3f-4789be1104d2
1311,world,462,1082,110,24,5,517.0,1094.0,0.0166435506241331,0.0578947368421052,0,b880f965-343e-4f5e-b18c-fcce7757d3f6
1312,No.,594,1085,58,21,5,623.0,1095.5,0.0145631067961165,0.0305263157894736,0,824b6b65-4c72-41f8-91a8-9a4a11541f53
1313,3,686,1085,15,21,5,693.5,1095.5,0.0145631067961165,0.0078947368421052,0,8881874b-d578-44b7-9012-06cf86305ab7
1314,Davenport,727,1085,195,27,5,824.5,1098.5,0.0187239944521497,0.1026315789473684,0,09d4ab7d-8650-4f7c-a133-3b6b6b7f7883
1315,in,950,1081,40,25,5,970.0,1093.5,0.0173370319001386,0.0210526315789473,0,8a4e58dc-d0c7-41bd-922a-a6f1d7c14751
1316,the,1015,1082,61,24,5,1045.5,1094.0,0.0166435506241331,0.0321052631578947,0,1970b9d4-55f2-41fc-b168-8ef5201642fe
1317,"quarterfinals,",1101,1081,299,31,5,1250.5,1096.5,0.0214979195561719,0.1573684210526315,0,ac08e833-4f1f-4574-a137-78acdc4848f7
1318,before,1430,1082,130,24,5,1495.0,1094.0,0.0166435506241331,0.0684210526315789,0,85e0d193-bd65-41c3-a511-7f432ec1a440
1319,losing,1587,1081,129,31,5,1651.5,1096.5,0.0214979195561719,0.0678947368421052,0,f77a0332-c5ab-4c39-bad8-6f33bd119def
1320,to,1741,1085,39,21,5,1760.5,1095.5,0.0145631067961165,0.0205263157894736,0,69421def-da84-4f91-b858-e4a848938e7b
1321,Arantxa,0,1175,153,21,5,76.5,1185.5,0.0145631067961165,0.0805263157894736,0,af9530af-8be6-48e3-a02e-64eed78b8e78
1322,Sanchez,178,1172,149,24,5,252.5,1184.0,0.0166435506241331,0.0784210526315789,0,d966a1f7-22f9-42ab-9104-adbdf6644e61
1323,Vicario,352,1171,152,25,5,428.0,1183.5,0.0173370319001386,0.08,0,2527e372-9039-487d-982a-7249e0ad51fc
1324,in,532,1171,40,25,5,552.0,1183.5,0.0173370319001386,0.0210526315789473,0,426048eb-b059-44af-a030-91e34ab2fd98
1325,the,597,1172,61,24,5,627.5,1184.0,0.0166435506241331,0.0321052631578947,0,e4a2c83f-672b-4f04-8d1a-61f4d835515d
1326,semifinals.,685,1171,231,25,5,800.5,1183.5,0.0173370319001386,0.121578947368421,0,b1a2ef1c-644d-4644-aaea-1979b7065220
1327,Williams,946,1171,174,25,5,1033.0,1183.5,0.0173370319001386,0.091578947368421,0,063a15ed-d1cf-403b-912d-e5f653b01eca
1328,made,1144,1172,86,24,5,1187.0,1184.0,0.0166435506241331,0.0452631578947368,0,8fb67814-8c26-45da-a0b1-80324151df65
1329,her,1255,1172,62,24,5,1286.0,1184.0,0.0166435506241331,0.0326315789473684,0,4f9e9cc8-1ed7-4b92-afae-51975b7f7224
1330,debut,1343,1172,107,24,5,1396.5,1184.0,0.0166435506241331,0.0563157894736842,0,cc744c16-9178-433d-b16d-d7e0d05b0970
1331,in,1478,1171,40,25,5,1498.0,1183.5,0.0173370319001386,0.0210526315789473,0,659086e2-5049-450c-9794-e9f202b54db4
1332,the,1543,1172,61,24,5,1573.5,1184.0,0.0166435506241331,0.0321052631578947,0,880b34dc-9249-47dd-b0be-31bef9b68c28
1333,main,1628,1171,88,25,5,1672.0,1183.5,0.0173370319001386,0.0463157894736842,0,69e46096-405e-4d10-b099-5281f306f4d9
1334,draw,1739,1172,87,24,5,1782.5,1184.0,0.0166435506241331,0.0457894736842105,0,8a4c3495-c681-4966-8d53-3925d326244b
1335,of,1850,1173,39,23,5,1869.5,1184.5,0.0159500693481276,0.0205263157894736,0,a72acc3f-2368-4fd9-94f0-4e7a2c7a55e3
1336,a,2,1269,19,17,5,11.5,1277.5,0.0117891816920943,0.01,0,d3fd4255-cdd8-4d13-8b89-696ff6f66425
1337,Grand,45,1262,109,24,5,99.5,1274.0,0.0166435506241331,0.0573684210526315,0,cdb562ba-8521-4707-909e-98819aea4bfb
1338,Slam,178,1262,86,24,5,221.0,1274.0,0.0166435506241331,0.0452631578947368,0,c301ff6d-0371-45e2-af23-7ad5458dac8c
1339,tournament,289,1265,215,21,5,396.5,1275.5,0.0145631067961165,0.1131578947368421,0,2241b02e-576c-4913-b9cf-577d8f15231a
1340,at,530,1265,40,21,5,550.0,1275.5,0.0145631067961165,0.0210526315789473,0,b27717f4-6fa6-4055-bb92-91f44554dac5
1341,the,597,1262,61,24,5,627.5,1274.0,0.0166435506241331,0.0321052631578947,0,7b061c6d-b3de-47c8-8fcf-85ae1f65433c
1342,Australian,682,1261,220,25,5,792.0,1273.5,0.0173370319001386,0.1157894736842105,0,48d1f139-b9e3-4bf8-a95f-94ba79b8c3f2
1343,"Open,",925,1265,101,27,5,975.5,1278.5,0.0187239944521497,0.0531578947368421,0,58d98f55-08b5-4204-bacc-5106467bd69c
1344,where,1056,1262,108,24,5,1110.0,1274.0,0.0166435506241331,0.0568421052631578,0,2bbde81e-6f26-46e9-b63c-c99dcf13c5e6
1345,she,1191,1262,61,24,5,1221.5,1274.0,0.0166435506241331,0.0321052631578947,0,4b04ebdb-f76f-4ea4-9cd2-118158fbca48
1346,defeated,1277,1262,175,24,5,1364.5,1274.0,0.0166435506241331,0.0921052631578947,0,436f2e2e-1aec-481e-ad4d-a955ae087d78
1347,sixth-seeded,1477,1261,261,25,5,1607.5,1273.5,0.0173370319001386,0.1373684210526315,0,b18fa647-6275-4577-93bb-87f239adafbe
1348,Irina,1763,1261,106,25,5,1816.0,1273.5,0.0173370319001386,0.0557894736842105,0,397ffc4b-d25a-460d-9073-5a2ec3bf543c
1349,Spirlea,2,1351,151,31,5,77.5,1366.5,0.0214979195561719,0.0794736842105263,0,804c703a-b024-483d-a1a5-3419666986a7
1350,in,180,1351,40,25,5,200.0,1363.5,0.0173370319001386,0.0210526315789473,0,60725e84-3386-4e3b-ac96-da14c929fa2b
1351,the,245,1352,61,24,5,275.5,1364.0,0.0166435506241331,0.0321052631578947,0,a7944663-3560-4c12-bcb8-f3f2c0d32b96
1352,first,333,1351,105,25,5,385.5,1363.5,0.0173370319001386,0.0552631578947368,0,75621b06-8a33-431b-b677-c067d011c0fb
1353,"round,",464,1352,122,28,5,525.0,1366.0,0.0194174757281553,0.0642105263157894,0,d228c490-8a63-4101-bba2-d40dc4abbbe0
1354,before,616,1352,130,24,5,681.0,1364.0,0.0166435506241331,0.0684210526315789,0,3020c1d1-f039-4138-9d3a-23520edbbaf2
1355,losing,773,1351,129,31,5,837.5,1366.5,0.0214979195561719,0.0678947368421052,0,0819b814-cf1a-42b2-8934-4408ce25bc98
1356,to,927,1355,39,21,5,946.5,1365.5,0.0145631067961165,0.0205263157894736,0,3115b42b-fef3-46b8-8fc4-9fd39ed33c58
1357,sister,993,1351,126,25,5,1056.0,1363.5,0.0173370319001386,0.0663157894736842,0,c24891d7-8bba-4d55-9f4c-871fd415faa8
1358,Venus,1144,1355,108,21,5,1198.0,1365.5,0.0145631067961165,0.0568421052631578,0,85deef67-f5ab-4c6f-b3d3-6a959e2b625b
1359,in,1280,1351,40,25,5,1300.0,1363.5,0.0173370319001386,0.0210526315789473,0,161bb883-1a92-40bb-a631-71bf6edb28e0
1360,the,1345,1352,61,24,5,1375.5,1364.0,0.0166435506241331,0.0321052631578947,0,46b2f2cf-99be-4e16-94ca-ca4610ac0c74
